Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/11/1989;406,4404;379,5553;349,8276;323,8825;282,7362;267,2618;248,9624;230,9684;216,2158;216,2158;198,8154;204,578;219,1483;222,0899;222,0899;210,3784;201,692;193,0911;181,7598;167,8225;167,8225;167,8225;176,1541;184,5778;201,692;204,578;195,9485;187,4057;187,4057;187,4057;
01/10/1989;1110,2096;967,5924;846,4123;785,6417;692,3458;594,4633;514,4331;468,4345;430,3073;399,6794;433,7424;579,7154;576,0419;550,4792;546,8494;532,3858;510,8597;478,9609;437,1837;403,0566;379,5553;349,8276;323,8825;295,2586;279,6253;311,0854;468,4345;475,4461;440,6313;437,1837;433,7424
01/09/1989;624,2126;594,4633;532,3858;478,9609;433,7424;399,6794;372,901;403,0566;601,8691;738,6537;813,7037;1040,4548;1417,304;1438,4363;1829,9135;1852,8628;1807,0571;1761,6249;1744,6848;1755,9723;1784,2941;1801,3575;1801,3575;1835,6421;1858,6146;1801,3575;1699,7717;1572,7849;1427,8575;1272,2563;
01/08/1989;1101,4291;1083,92;1101,4291;1110,2096;1114,6063;1110,2096;1097,0453;1075,1918;1040,4548;1001,717;933,7638;854,6392;762,0641;677,0651;601,8691;525,1877;430,3073;353,1029;307,9049;285,8551;276,5223;276,5223;356,3852;409,8306;454,4838;514,4331;543,2251;598,1635;620,4756;613,0173;609,296
01/07/1989;219,1483;222,0899;301,5665;340,0442;307,9049;292,1163;276,5223;267,2618;251,9914;236,9317;225,0405;210,3784;195,9485;187,4057;181,7598;170,5893;162,3203;154,1474;148,7535;148,7535;146,0733;143,4043;135,4666;132,844;130,2333;151,4449;225,0405;430,3073;598,1635;850,5233;1083,92
01/06/1989;239,9265;236,9317;230,9684;225,0405;219,1483;213,2925;213,2925;242,9299;245,9419;245,9419;233,9457;225,0405;216,2158;201,692;193,0911;184,5778;181,7598;176,1541;173,3666;170,5893;167,8225;165,0661;162,3203;159,5852;159,5852;181,7598;187,4057;198,8154;222,0899;230,9684;
01/05/1989;311,0854;336,7974;372,901;546,8494;834,1092;1010,2938;1040,4548;1040,4548;1040,4548;1044,7814;1044,7814;1040,4548;1044,7814;1053,448;1057,7878;1053,448;1031,815;980,3547;925,3535;854,6392;777,7641;692,3458;605,5799;525,1877;437,1837;372,901;323,8825;298,4087;279,6253;267,2618;255,0288
01/04/1989;507,2921;601,8691;642,9744;642,9744;696,1782;825,9319;850,5233;838,2052;834,1092;830,0181;825,9319;801,5209;769,9049;738,6537;700,0156;642,9744;579,7154;503,7302;451,0114;392,9448;349,8276;317,4691;292,1163;276,5223;267,2618;258,0746;255,0288;248,9624;261,1288;288,9818;
01/03/1989;954,8716;946,4144;925,3535;887,7427;842,3063;785,6417;730,8879;680,8779;624,2126;572,3737;518,0123;468,4345;409,8306;362,9708;356,3852;359,6745;382,8926;396,3088;413,2274;423,4562;392,9448;372,901;386,2367;403,0566;416,6305;423,4562;430,3073;464,9377;478,9609;475,4461;478,9609
01/02/1989;1010,2938;1001,717;1044,7814;1105,8173;1079,5538;1053,448;1031,815;1027,5017;1018,8888;1001,717;971,8418;933,7638;883,5878;838,2052;797,4923;846,4123;896,0671;854,6392;817,7748;900,2366;967,5924;971,8418;1001,717;1031,815;1040,4548;997,4354;971,8418;959,1072;;;
01/01/1989;285,8551;298,4087;298,4087;282,7362;258,0746;258,0746;295,2586;336,7974;482,4817;507,2921;489,541;464,9377;461,447;468,4345;583,3944;781,7006;805,5768;773,8322;719,2748;684,6956;654,2928;627,9547;605,5799;598,1635;590,7683;613,0173;661,8635;785,6417;846,4123;916,9621;988,8859
01/12/1988;102,3403;107,295;114,8266;112,303;109,7924;112,303;112,303;107,295;95,0115;87,8109;83,0845;83,0845;73,8174;78,4194;78,4194;78,4194;78,4194;92,5968;104,8109;117,3631;122,474;122,474;117,3631;117,3631;138,1009;125,0482;114,8266;140,7468;162,3203;193,0911;248,9624
01/11/1988;742,5437;665,6565;590,7683;521,5971;461,447;406,4404;359,6745;323,8825;285,8551;245,9419;216,2158;198,8154;187,4057;187,4057;181,7598;181,7598;176,1541;167,8225;156,8608;148,7535;148,7535;146,0733;138,1009;132,844;127,6347;122,474;117,3631;112,303;107,295;102,3403;
01/10/1988;228;210,3784;198,8154;198,8154;193,0911;187,4057;184,5778;181,7598;178,9519;216,2158;187,4057;170,5893;159,5852;148,7535;143,4043;138,1009;127,6347;122,474;125,0482;143,4043;159,5852;165,0661;222,0899;288,9818;333,5578;719,2748;887,7427;879,4376;838,2052;825,9319;797,4923
01/09/1988;104,8109;102,3403;99,8834;97,4404;95,0115;92,5968;92,5968;90,1965;90,1965;90,1965;87,8109;85,4402;85,4402;83,0845;87,8109;87,8109;99,8834;138,1009;170,5893;184,5778;204,578;317,4691;336,7974;346,5594;392,9448;403,0566;376,2248;327,1003;282,7362;251,9914;
01/08/1988;167,8225;165,0661;159,5852;154,1474;154,1474;151,4449;148,7535;146,0733;143,4043;140,7468;138,1009;135,4666;132,844;130,2333;127,6347;125,0482;125,0482;132,844;135,4666;132,844;130,2333;130,2333;130,2333;127,6347;125,0482;122,474;117,3631;114,8266;112,303;109,7924;107,295
01/07/1988;719,2748;669,4544;620,4756;557,7555;496,6239;454,4838;413,2274;382,8926;359,6745;340,0442;320,6721;307,9049;298,4087;288,9818;282,7362;276,5223;270,3405;264,1912;245,9419;239,9265;228;216,2158;213,2925;204,578;201,692;198,8154;193,0911;181,7598;176,1541;173,3666;173,3666
01/06/1988;1534,7761;1523,9719;1513,1926;1502,438;1470,3242;1417,304;1354,5197;1277,3488;1201,6613;1119,0074;1040,4548;946,4144;871,1519;879,4376;854,6392;813,7037;785,6417;750,3379;727,0121;862,8858;971,8418;921,1554;871,1519;862,8858;862,8858;834,1092;809,6377;793,5376;773,8322;750,3379;
01/05/1988;264,1912;336,7974;654,2928;830,0181;879,4376;871,1519;858,76;971,8418;1018,8888;997,4354;967,5924;954,8716;1049,1124;1110,2096;1083,92;1049,1124;1079,5538;1097,0453;1070,8342;1049,1124;1066,481;1119,0074;1308,0406;1611,094;1733,4209;1722,1808;1688,6029;1644,1674;1589,1664;1561,8945;1545,6049
01/04/1988;112,303;114,8266;117,3631;119,9123;125,0482;127,6347;122,474;125,0482;122,474;122,474;132,844;143,4043;159,5852;173,3666;184,5778;204,578;233,9457;242,9299;228;198,8154;178,9519;170,5893;167,8225;159,5852;176,1541;236,9317;255,0288;264,1912;258,0746;261,1288;
01/03/1988;248,9624;343,2982;510,8597;598,1635;598,1635;583,3944;546,8494;510,8597;468,4345;437,1837;406,4404;386,2367;366,274;356,3852;346,5594;340,0442;320,6721;279,6253;230,9684;204,578;178,9519;167,8225;165,0661;159,5852;148,7535;143,4043;132,844;127,6347;117,3631;112,303;112,303
01/02/1988;295,2586;333,5578;346,5594;353,1029;349,8276;353,1029;346,5594;340,0442;340,0442;327,1003;323,8825;333,5578;336,7974;340,0442;333,5578;317,4691;333,5578;362,9708;314,2735;276,5223;251,9914;230,9684;207,4735;187,4057;181,7598;216,2158;216,2158;204,578;204,578;;
01/01/1988;132,844;125,0482;127,6347;143,4043;143,4043;127,6347;112,303;97,4404;92,5968;92,5968;90,1965;87,8109;90,1965;112,303;140,7468;148,7535;239,9265;304,7319;304,7319;295,2586;267,2618;258,0746;258,0746;270,3405;270,3405;239,9265;276,5223;327,1003;307,9049;276,5223;258,0746
01/12/1987;143,4043;132,844;130,2333;130,2333;138,1009;143,4043;154,1474;170,5893;204,578;216,2158;198,8154;187,4057;187,4057;184,5778;170,5893;154,1474;143,4043;138,1009;132,844;127,6347;127,6347;135,4666;138,1009;138,1009;135,4666;135,4666;132,844;127,6347;122,474;122,474;138,1009
01/11/1987;301,5665;273,4274;248,9624;228;222,0899;230,9684;216,2158;204,578;216,2158;276,5223;333,5578;346,5594;333,5578;307,9049;276,5223;248,9624;216,2158;207,4735;193,0911;184,5778;181,7598;193,0911;187,4057;173,3666;181,7598;187,4057;181,7598;176,1541;165,0661;154,1474;
01/10/1987;264,1912;362,9708;392,9448;406,4404;420,0402;433,7424;423,4562;392,9448;362,9708;340,0442;320,6721;298,4087;307,9049;356,3852;359,6745;346,5594;323,8825;307,9049;372,901;433,7424;447,5452;482,4817;503,7302;496,6239;482,4817;461,447;437,1837;409,8306;382,8926;366,274;333,5578
01/09/1987;242,9299;230,9684;228;219,1483;210,3784;204,578;195,9485;193,0911;187,4057;184,5778;181,7598;187,4057;193,0911;193,0911;204,578;228;251,9914;279,6253;320,6721;356,3852;366,274;353,1029;330,3254;320,6721;304,7319;282,7362;264,1912;255,0288;242,9299;233,9457;
01/08/1987;261,1288;251,9914;239,9265;233,9457;228;258,0746;304,7319;320,6721;327,1003;333,5578;327,1003;314,2735;292,1163;276,5223;258,0746;251,9914;314,2735;399,6794;416,6305;482,4817;528,7839;528,7839;500,1742;461,447;420,0402;379,5553;340,0442;311,0854;295,2586;273,4274;258,0746
01/07/1987;862,8858;797,4923;727,0121;665,6565;613,0173;561,4019;550,4792;620,4756;696,1782;673,2572;661,8635;673,2572;680,8779;658,0756;613,0173;561,4019;503,7302;454,4838;416,6305;406,4404;399,6794;399,6794;392,9448;386,2367;366,274;343,2982;320,6721;301,5665;288,9818;279,6253;270,3405
01/06/1987;2039,7568;1963,1295;1870,1356;1739,0499;1589,1664;1427,8575;1246,8939;1062,1323;908,5898;773,8322;665,6565;590,7683;669,4544;963,3475;1023,193;1044,7814;1079,5538;1092,6659;1083,92;1070,8342;1070,8342;1066,481;1092,6659;1110,2096;1101,4291;1088,2908;1062,1323;1023,193;980,3547;925,3535;
01/05/1987;187,4057;165,0661;151,4449;146,0733;138,1009;146,0733;233,9457;565,0537;854,6392;954,8716;967,5924;980,3547;1018,8888;1101,4291;1333,7972;1497,0701;1551,0286;1567,3365;1644,1674;1795,664;1974,8563;2087,3828;2117,3293;2135,3635;2129,3467;2129,3467;2135,3635;2153,4475;2153,4475;2135,3635;2093,3608
01/04/1987;122,474;127,6347;130,2333;127,6347;125,0482;132,844;159,5852;181,7598;181,7598;176,1541;165,0661;154,1474;154,1474;181,7598;239,9265;270,3405;282,7362;307,9049;307,9049;298,4087;279,6253;270,3405;270,3405;270,3405;270,3405;270,3405;261,1288;245,9419;225,0405;201,692;
01/03/1987;532,3858;489,541;451,0114;406,4404;366,274;330,3254;301,5665;276,5223;251,9914;222,0899;204,578;198,8154;195,9485;193,0911;187,4057;176,1541;162,3203;159,5852;148,7535;143,4043;138,1009;138,1009;140,7468;135,4666;130,2333;132,844;132,844;130,2333;122,474;117,3631;117,3631
01/02/1987;447,5452;478,9609;461,447;468,4345;518,0123;535,9933;546,8494;561,4019;568,711;539,6064;507,2921;475,4461;457,9624;454,4838;489,541;482,4817;507,2921;561,4019;609,296;650,5149;711,5566;742,5437;773,8322;773,8322;750,3379;696,1782;635,4543;579,7154;;;
01/01/1987;1145,5035;1092,6659;1018,8888;933,7638;846,4123;762,0641;688,5183;616,7439;568,711;539,6064;532,3858;525,1877;554,1146;624,2126;734,7684;797,4923;854,6392;854,6392;846,4123;838,2052;830,0181;801,5209;773,8322;742,5437;711,5566;665,6565;613,0173;576,0419;532,3858;489,541;433,7424
01/12/1986;353,1029;399,6794;437,1837;464,9377;478,9609;500,1742;568,711;568,711;561,4019;543,2251;518,0123;493,0796;482,4817;503,7302;583,3944;568,711;579,7154;639,2118;765,9822;813,7037;846,4123;971,8418;1057,7878;1066,481;1097,0453;1136,6544;1181,7325;1201,6613;1216,6786;1216,6786;1186,7046
01/11/1986;359,6745;340,0442;359,6745;406,4404;444,0852;471,9373;543,2251;518,0123;489,541;503,7302;579,7154;590,7683;568,711;561,4019;546,8494;525,1877;489,541;454,4838;420,0402;389,5874;372,901;356,3852;311,0854;288,9818;270,3405;267,2618;288,9818;307,9049;307,9049;320,6721;
01/10/1986;399,6794;369,5841;340,0442;304,7319;270,3405;242,9299;219,1483;204,578;204,578;282,7362;392,9448;382,8926;372,901;359,6745;349,8276;333,5578;307,9049;285,8551;276,5223;264,1912;327,1003;451,0114;503,7302;557,7555;583,3944;587,0787;561,4019;518,0123;468,4345;420,0402;386,2367
01/09/1986;228;204,578;181,7598;170,5893;156,8608;143,4043;140,7468;138,1009;138,1009;135,4666;132,844;125,0482;117,3631;114,8266;109,7924;107,295;122,474;148,7535;216,2158;346,5594;521,5971;605,5799;631,7019;627,9547;627,9547;601,8691;550,4792;503,7302;468,4345;433,7424;
01/08/1986;87,8109;83,0845;83,0845;80,7442;78,4194;78,4194;76,1104;73,8174;71,5408;69,2808;69,2808;69,2808;78,4194;95,0115;127,6347;176,1541;204,578;225,0405;239,9265;242,9299;228;207,4735;255,0288;323,8825;346,5594;362,9708;379,5553;372,901;343,2982;301,5665;267,2618
01/07/1986;117,3631;112,303;112,303;109,7924;107,295;104,8109;102,3403;99,8834;99,8834;99,8834;99,8834;97,4404;97,4404;92,5968;92,5968;92,5968;92,5968;92,5968;97,4404;107,295;112,303;112,303;112,303;112,303;107,295;102,3403;99,8834;99,8834;97,4404;92,5968;87,8109
01/06/1986;539,6064;486,0084;454,4838;444,0852;423,4562;386,2367;346,5594;307,9049;270,3405;245,9419;228;213,2925;195,9485;184,5778;176,1541;167,8225;159,5852;156,8608;154,1474;148,7535;143,4043;140,7468;138,1009;132,844;130,2333;130,2333;130,2333;127,6347;122,474;119,9123;
01/05/1986;176,1541;170,5893;165,0661;159,5852;154,1474;148,7535;143,4043;140,7468;132,844;132,844;140,7468;143,4043;162,3203;170,5893;173,3666;170,5893;181,7598;236,9317;314,2735;359,6745;396,3088;406,4404;392,9448;372,901;349,8276;317,4691;282,7362;245,9419;222,0899;255,0288;468,4345
01/04/1986;165,0661;162,3203;159,5852;176,1541;216,2158;239,9265;327,1003;433,7424;423,4562;433,7424;447,5452;423,4562;372,901;333,5578;314,2735;295,2586;264,1912;245,9419;233,9457;225,0405;216,2158;228;233,9457;239,9265;245,9419;245,9419;245,9419;230,9684;210,3784;193,0911;
01/03/1986;576,0419;561,4019;539,6064;535,9933;539,6064;518,0123;475,4461;420,0402;353,1029;304,7319;279,6253;255,0288;233,9457;222,0899;216,2158;216,2158;233,9457;258,0746;282,7362;307,9049;304,7319;288,9818;270,3405;251,9914;233,9457;216,2158;204,578;193,0911;190,2435;181,7598;170,5893
01/02/1986;173,3666;201,692;258,0746;304,7319;320,6721;304,7319;276,5223;245,9419;228;222,0899;233,9457;239,9265;239,9265;216,2158;193,0911;176,1541;184,5778;187,4057;176,1541;181,7598;201,692;233,9457;301,5665;382,8926;440,6313;447,5452;482,4817;568,711;;;
01/01/1986;69,2808;78,4194;87,8109;102,3403;102,3403;99,8834;95,0115;92,5968;85,4402;76,1104;69,2808;64,8117;62,6033;64,8117;69,2808;92,5968;112,303;132,844;148,7535;148,7535;154,1474;170,5893;184,5778;198,8154;210,3784;216,2158;207,4735;195,9485;184,5778;176,1541;165,0661
01/12/1985;87,8109;83,0845;83,0845;76,1104;73,8174;69,2808;67,0377;64,8117;64,8117;64,8117;62,6033;60,4127;60,4127;60,4127;60,4127;60,4127;64,8117;69,2808;67,0377;64,8117;60,4127;58,2403;56,0864;64,8117;64,8117;64,8117;64,8117;69,2808;69,2808;64,8117;64,8117
01/11/1985;143,4043;156,8608;198,8154;239,9265;340,0442;353,1029;356,3852;372,901;366,274;336,7974;292,1163;245,9419;210,3784;181,7598;159,5852;138,1009;125,0482;112,303;102,3403;97,4404;95,0115;104,8109;117,3631;132,844;125,0482;114,8266;104,8109;97,4404;92,5968;90,1965;
01/10/1985;90,1965;102,3403;109,7924;127,6347;138,1009;138,1009;132,844;122,474;117,3631;112,303;112,303;109,7924;109,7924;104,8109;102,3403;97,4404;92,5968;87,8109;83,0845;83,0845;87,8109;92,5968;87,8109;85,4402;87,8109;92,5968;102,3403;112,303;132,844;154,1474;154,1474
01/09/1985;73,8174;102,3403;119,9123;170,5893;236,9317;270,3405;270,3405;261,1288;239,9265;216,2158;193,0911;170,5893;154,1474;140,7468;127,6347;119,9123;112,303;109,7924;102,3403;102,3403;104,8109;112,303;107,295;102,3403;102,3403;97,4404;97,4404;92,5968;85,4402;83,0845;
01/08/1985;107,295;109,7924;107,295;107,295;102,3403;99,8834;97,4404;92,5968;87,8109;87,8109;83,0845;83,0845;83,0845;83,0845;83,0845;80,7442;78,4194;78,4194;76,1104;76,1104;76,1104;73,8174;73,8174;73,8174;73,8174;71,5408;69,2808;64,8117;67,0377;64,8117;64,8117
01/07/1985;107,295;119,9123;140,7468;159,5852;165,0661;176,1541;187,4057;204,578;210,3784;204,578;204,578;198,8154;187,4057;167,8225;154,1474;143,4043;132,844;130,2333;127,6347;119,9123;117,3631;112,303;109,7924;107,295;104,8109;102,3403;102,3403;102,3403;102,3403;104,8109;102,3403
01/06/1985;143,4043;138,1009;138,1009;148,7535;151,4449;159,5852;173,3666;181,7598;187,4057;181,7598;167,8225;156,8608;146,0733;135,4666;127,6347;122,474;122,474;119,9123;117,3631;114,8266;112,303;109,7924;107,295;104,8109;102,3403;102,3403;102,3403;97,4404;97,4404;97,4404;
01/05/1985;454,4838;420,0402;379,5553;346,5594;317,4691;295,2586;279,6253;261,1288;248,9624;245,9419;236,9317;222,0899;213,2925;204,578;201,692;190,2435;176,1541;170,5893;165,0661;159,5852;154,1474;154,1474;154,1474;165,0661;184,5778;195,9485;187,4057;165,0661;167,8225;159,5852;151,4449
01/04/1985;251,9914;245,9419;230,9684;219,1483;228;496,6239;576,0419;583,3944;605,5799;642,9744;658,0756;620,4756;561,4019;507,2921;461,447;535,9933;635,4543;692,3458;719,2748;727,0121;738,6537;734,7684;696,1782;658,0756;620,4756;583,3944;550,4792;507,2921;478,9609;468,4345;
01/03/1985;518,0123;482,4817;444,0852;406,4404;386,2367;382,8926;396,3088;386,2367;382,8926;389,5874;386,2367;359,6745;323,8825;292,1163;270,3405;258,0746;242,9299;225,0405;213,2925;204,578;201,692;198,8154;198,8154;198,8154;201,692;207,4735;228;239,9265;233,9457;236,9317;248,9624
01/02/1985;127,6347;122,474;122,474;119,9123;125,0482;130,2333;127,6347;132,844;135,4666;154,1474;173,3666;193,0911;273,4274;346,5594;392,9448;561,4019;631,7019;650,5149;665,6565;673,2572;677,0651;658,0756;627,9547;598,1635;583,3944;568,711;554,1146;539,6064;;;
01/01/1985;327,1003;320,6721;320,6721;327,1003;323,8825;304,7319;282,7362;273,4274;267,2618;261,1288;267,2618;270,3405;261,1288;242,9299;225,0405;207,4735;195,9485;187,4057;178,9519;176,1541;176,1541;176,1541;170,5893;165,0661;156,8608;146,0733;138,1009;132,844;132,844;132,844;130,2333
01/12/1984;583,3944;665,6565;658,0756;609,296;568,711;546,8494;576,0419;572,3737;546,8494;528,7839;503,7302;475,4461;482,4817;503,7302;565,0537;579,7154;576,0419;576,0419;568,711;546,8494;528,7839;510,8597;482,4817;454,4838;406,4404;366,274;333,5578;307,9049;288,9818;279,6253;333,5578
01/11/1984;204,578;204,578;258,0746;295,2586;369,5841;568,711;742,5437;789,5874;838,2052;887,7427;887,7427;950,6407;997,4354;988,8859;950,6407;933,7638;921,1554;912,7736;887,7427;896,0671;921,1554;879,4376;830,0181;789,5874;773,8322;777,7641;742,5437;696,1782;654,2928;613,0173;
01/10/1984;896,0671;879,4376;867,0164;850,5233;830,0181;821,8508;846,4123;805,5768;765,9822;742,5437;700,0156;642,9744;568,711;510,8597;461,447;403,0566;362,9708;353,1029;343,2982;323,8825;314,2735;320,6721;320,6721;311,0854;304,7319;282,7362;264,1912;248,9624;236,9317;225,0405;213,2925
01/09/1984;963,3475;946,4144;937,976;912,7736;871,1519;825,9319;773,8322;742,5437;711,5566;677,0651;635,4543;583,3944;496,6239;440,6313;413,2274;386,2367;366,274;333,5578;307,9049;307,9049;327,1003;336,7974;346,5594;359,6745;379,5553;842,3063;830,0181;854,6392;862,8858;879,4376;
01/08/1984;228;248,9624;379,5553;440,6313;496,6239;838,2052;1396,2734;1847,1168;1951,4254;1951,4254;1899,0388;1824,1907;1755,9723;1733,4209;1722,1808;1733,4209;1722,1808;1705,365;1666,3372;1611,094;1556,4585;1534,7761;1523,9719;1438,4363;1323,4752;1201,6613;1119,0074;1049,1124;1014,589;988,8859;967,5924
01/07/1984;929,5563;854,6392;781,7006;727,0121;669,4544;605,5799;561,4019;554,1146;546,8494;535,9933;525,1877;518,0123;518,0123;590,7683;613,0173;598,1635;583,3944;561,4019;535,9933;489,541;447,5452;409,8306;372,901;336,7974;311,0854;288,9818;273,4274;258,0746;251,9914;239,9265;233,9457
01/06/1984;292,1163;264,1912;245,9419;233,9457;222,0899;210,3784;204,578;198,8154;187,4057;187,4057;181,7598;176,1541;292,1163;457,9624;988,8859;1191,6833;1302,909;1380,5676;1380,5676;1338,9681;1292,665;1257,019;1246,8939;1251,9531;1251,9531;1236,7954;1211,6661;1163,2528;1088,2908;1006,0032;
01/05/1984;295,2586;295,2586;295,2586;292,1163;288,9818;282,7362;273,4274;264,1912;270,3405;261,1288;276,5223;273,4274;264,1912;379,5553;590,7683;677,0651;723,141;773,8322;785,6417;765,9822;734,7684;711,5566;680,8779;642,9744;605,5799;572,3737;525,1877;478,9609;433,7424;399,6794;343,2982
01/04/1984;295,2586;333,5578;416,6305;386,2367;340,0442;304,7319;276,5223;251,9914;230,9684;210,3784;193,0911;173,3666;162,3203;165,0661;190,2435;216,2158;233,9457;258,0746;301,5665;346,5594;356,3852;340,0442;336,7974;353,1029;366,274;340,0442;320,6721;307,9049;301,5665;298,4087;
01/03/1984;138,1009;135,4666;143,4043;165,0661;181,7598;210,3784;245,9419;276,5223;295,2586;288,9818;285,8551;295,2586;282,7362;258,0746;228;198,8154;178,9519;154,1474;140,7468;151,4449;222,0899;282,7362;264,1912;251,9914;264,1912;264,1912;242,9299;216,2158;216,2158;298,4087;295,2586
01/02/1984;251,9914;292,1163;307,9049;307,9049;307,9049;301,5665;282,7362;264,1912;242,9299;222,0899;210,3784;207,4735;198,8154;181,7598;170,5893;162,3203;159,5852;154,1474;143,4043;132,844;127,6347;125,0482;122,474;122,474;132,844;143,4043;148,7535;146,0733;146,0733;;
01/01/1984;514,4331;500,1742;493,0796;510,8597;525,1877;518,0123;489,541;461,447;426,8786;392,9448;356,3852;346,5594;333,5578;311,0854;307,9049;307,9049;295,2586;276,5223;264,1912;245,9419;233,9457;233,9457;242,9299;239,9265;228;219,1483;222,0899;222,0899;222,0899;225,0405;230,9684
01/12/1983;301,5665;288,9818;270,3405;261,1288;264,1912;276,5223;282,7362;273,4274;264,1912;248,9624;258,0746;270,3405;285,8551;301,5665;333,5578;346,5594;353,1029;369,5841;416,6305;590,7683;673,2572;673,2572;658,0756;688,5183;673,2572;642,9744;620,4756;605,5799;598,1635;576,0419;532,3858
01/11/1983;711,5566;642,9744;692,3458;711,5566;654,2928;620,4756;583,3944;539,6064;493,0796;447,5452;433,7424;543,2251;554,1146;510,8597;475,4461;451,0114;423,4562;392,9448;386,2367;454,4838;489,541;493,0796;489,541;461,447;433,7424;406,4404;376,2248;346,5594;320,6721;314,2735;
01/10/1983;1638,64;1677,458;1699,7717;1699,7717;1683,0275;1644,1674;1578,2393;1497,0701;1391,0319;1262,0916;1154,3698;1040,4548;921,1554;821,8508;734,7684;658,0756;609,296;646,7422;650,5149;635,4543;635,4543;762,0641;879,4376;862,8858;846,4123;846,4123;838,2052;821,8508;785,6417;742,5437;727,0121
